route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
005,SU-005-Sunday-2-26-06-0000001,32671183,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671184,"5 Coliseum",0,124 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671185,"5 Coliseum",0,508 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671186,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671187,"5 Coliseum",0,103 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671188,"5 Coliseum",0,124 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671189,"5 Coliseum",0,053 04,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671190,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671191,"5 Coliseum",0,053 05,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671192,"5 Coliseum",0,915 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671193,"5 Coliseum",0,053 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671194,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671195,"5 Coliseum",0,005 07,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671196,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671197,"5 Coliseum",0,006 05,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671198,"5 Coliseum",0,124 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671199,"5 Coliseum",0,515 04,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671200,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671201,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671202,"5 Coliseum",0,124 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671203,"5 Coliseum",0,005 07,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671204,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671205,"5 Coliseum",0,519 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671206,"5 Coliseum",0,915 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671207,"5 Coliseum",0,053 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671208,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671209,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671210,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671211,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671212,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671213,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671214,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671215,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671216,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671217,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671218,"5 Coliseum",0,005 06,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671219,"5 Coliseum",0,118 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671220,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671221,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671222,"5 Coliseum",0,902 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671223,"5 Coliseum",0,114 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671224,"5 Westmount",1,102 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671225,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671226,"5 Westmount",1,900 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671227,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671228,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671229,"5 Westmount",1,102 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671230,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671231,"5 Westmount",1,008 06,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671232,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671233,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671234,"5 Westmount",1,902 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671235,"5 Westmount",1,103 03,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671236,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671237,"5 Westmount",1,053 04,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671238,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671239,"5 Westmount",1,053 05,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671240,"5 Westmount",1,124 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671241,"5 Westmount",1,053 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671242,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671243,"5 Westmount",1,005 07,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671244,"5 Westmount",1,124 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671245,"5 Westmount",1,006 05,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671246,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671247,"5 Westmount",1,515 04,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671248,"5 Westmount",1,915 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671249,"5 Westmount",1,901 04,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671250,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671251,"5 Westmount",1,005 07,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671252,"5 Westmount",1,124 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671253,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671254,"5 Westmount",1,519 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671255,"5 Westmount",1,053 03,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671256,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671257,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671258,"5 Westmount",1,124 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671259,"5 Westmount",1,005 05,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671260,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671261,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671262,"5 Westmount",1,915 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671263,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671264,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671265,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671266,"5 Westmount",1,005 05,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671267,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671268,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671269,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671270,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671271,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671272,"5 Westmount",1,118 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671273,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671274,"5 Westmount",1,002 10,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671275,"5 Westmount",1,007 09,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671276,"5 Westmount",1,902 03,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671277,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671278,"5 Westmount",1,002 10,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671279,"5 Coliseum",0,005 06,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671280,"5 Coliseum",0,118 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671281,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671282,"5 Coliseum",0,002 09,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671283,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671284,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671285,"5 Coliseum",0,002 09,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671286,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671287,"5 Westmount",1,002 09,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671288,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671289,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671290,"5 Westmount",1,118 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671291,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671292,"5 Westmount",1,002 09,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671293,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671294,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671295,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671296,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671297,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671298,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671299,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671300,"5 Westmount",1,900 01,005-91-West,1,1
005,SU-005-Sunday-2-26-06-0000001,32671301,"5 Coliseum",0,117 02,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671302,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671303,"5 Coliseum",0,002 08,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671304,"5 Coliseum",0,902 03,005-83-East,1,1
005,SU-005-Sunday-2-26-06-0000001,32671305,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728313,"5 Coliseum",0,900 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728314,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728315,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728316,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728317,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728318,"5 Coliseum",0,900 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728319,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728320,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728321,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728322,"5 Coliseum",0,103 03,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728323,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728324,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728325,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728326,"5 Coliseum",0,124 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728327,"5 Coliseum",0,508 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728328,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728329,"5 Coliseum",0,103 03,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728330,"5 Coliseum",0,124 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728331,"5 Coliseum",0,053 04,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728332,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728333,"5 Coliseum",0,053 05,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728334,"5 Coliseum",0,915 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728335,"5 Coliseum",0,053 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728336,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728337,"5 Coliseum",0,005 07,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728338,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728339,"5 Coliseum",0,006 05,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728340,"5 Coliseum",0,124 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728341,"5 Coliseum",0,515 04,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728342,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728343,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728344,"5 Coliseum",0,124 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728345,"5 Coliseum",0,005 07,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728346,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728347,"5 Coliseum",0,519 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728348,"5 Coliseum",0,915 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728349,"5 Coliseum",0,053 03,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728350,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728351,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728352,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728353,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728354,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728355,"5 Coliseum",0,005 02,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728356,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728357,"5 Coliseum",0,005 03,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728358,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728359,"5 Coliseum",0,005 05,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728360,"5 Coliseum",0,005 06,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728361,"5 Coliseum",0,118 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728362,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728363,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728364,"5 Coliseum",0,902 03,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728365,"5 Coliseum",0,114 03,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728366,"5 Westmount",1,102 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728367,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728368,"5 Westmount",1,900 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728369,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728370,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728371,"5 Westmount",1,102 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728372,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728373,"5 Westmount",1,008 06,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728374,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728375,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728376,"5 Westmount",1,902 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728377,"5 Westmount",1,103 03,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728378,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728379,"5 Westmount",1,053 04,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728380,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728381,"5 Westmount",1,053 05,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728382,"5 Westmount",1,124 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728383,"5 Westmount",1,053 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728384,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728385,"5 Westmount",1,005 07,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728386,"5 Westmount",1,124 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728387,"5 Westmount",1,006 05,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728388,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728389,"5 Westmount",1,515 04,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728390,"5 Westmount",1,915 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728391,"5 Westmount",1,901 04,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728392,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728393,"5 Westmount",1,005 07,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728394,"5 Westmount",1,124 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728395,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728396,"5 Westmount",1,519 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728397,"5 Westmount",1,053 03,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728398,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728399,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728400,"5 Westmount",1,124 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728401,"5 Westmount",1,005 05,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728402,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728403,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728404,"5 Westmount",1,915 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728405,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728406,"5 Westmount",1,005 04,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728407,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728408,"5 Westmount",1,005 05,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728409,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728410,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728411,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728412,"5 Westmount",1,005 03,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728413,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728414,"5 Westmount",1,118 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728415,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728416,"5 Westmount",1,002 10,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728417,"5 Westmount",1,007 09,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728418,"5 Westmount",1,902 03,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728419,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728420,"5 Westmount",1,002 10,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728421,"5 Coliseum",0,005 06,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728422,"5 Coliseum",0,118 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728423,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728424,"5 Coliseum",0,002 09,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728425,"5 Coliseum",0,005 09,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728426,"5 Coliseum",0,005 08,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728427,"5 Coliseum",0,002 09,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728428,"5 Coliseum",0,003 06,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728429,"5 Westmount",1,002 09,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728430,"5 Westmount",1,005 09,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728431,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728432,"5 Westmount",1,118 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728433,"5 Westmount",1,003 06,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728434,"5 Westmount",1,002 09,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728435,"5 Westmount",1,005 08,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728436,"5 Westmount",1,005 06,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728437,"5 Coliseum",0,005 04,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728438,"5 Coliseum",0,102 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728439,"5 Coliseum",0,005 01,005-83-East,1,1
005,SU-005-Sunday-4-26-06-0000001,32728440,"5 Westmount",1,005 01,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728441,"5 Westmount",1,005 02,005-91-West,1,1
005,SU-005-Sunday-4-26-06-0000001,32728442,"5 Westmount",1,900 01,005-91-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319728,"6 Southgate",1,006 03,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319729,"6 Southgate",1,006 04,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319730,"6 Southgate",1,006 03,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319731,"6 Southgate",1,006 04,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319732,"6 Southgate",1,006 03,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319733,"6 Southgate",1,006 04,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319734,"6 Southgate",1,006 03,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319735,"6 Southgate",1,006 04,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319736,"6 Southgate",1,006 03,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319737,"6 Southgate",1,006 04,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319738,"6 Southgate",1,006 05,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319739,"6 Southgate",1,006 01,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319740,"6 Southgate",1,504 02,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319741,"6 Southgate",1,006 03,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319742,"6 Southgate",1,006 01,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319743,"6 Southgate",1,006 08,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319744,"6 Southgate",1,006 07,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319745,"6 Southgate",1,006 01,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319746,"6 Southgate",1,006 08,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319747,"6 Southgate",1,006 07,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319748,"6 Southgate",1,006 01,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319749,"6 Southgate",1,006 08,006-82-West,1,1
006,SU-006-Sunday-1-26-06-0000001,32319750,"6 Southgate",1,006 07,006-82-West,1,1
